iteration,algorithm,data_type,data_size_bytes,enc_time_us,dec_time_us,enc_throughput_mbs,dec_throughput_mbs,ciphertext_size_bytes,overhead_bytes,overhead_pct,memory_mb
7,AES-GCM-SIV,video_medium,15839931,2187845.292,2266042.083,6.904572011368328,6.666308398098346,15839947,16,0.00010101054101813953,30.21230125427246
8,AES-GCM-SIV,video_medium,15839931,2187644.083,2229827.75,6.905207060753479,6.7745750174412205,15839947,16,0.00010101054101813953,30.21230125427246
9,AES-GCM-SIV,video_medium,15839931,2185588.4159999997,2213130.625,6.9117017905841465,6.825686291493603,15839947,16,0.00010101054101813953,30.21230125427246
10,AES-GCM-SIV,video_medium,15839931,2202066.709,2188561.0,6.85998081102963,6.902314063143393,15839947,16,0.00010101054101813953,30.21230125427246
11,AES-GCM-SIV,video_medium,15839931,2230776.9159999997,2188633.458,6.771692525595046,6.902085551662607,15839947,16,0.00010101054101813953,30.21230125427246
12,AES-GCM-SIV,video_medium,15839931,2216100.167,2206598.583,6.816539971113665,6.845891901103958,15839947,16,0.00010101054101813953,30.21230125427246
13,AES-GCM-SIV,video_medium,15839931,2237607.083,2187287.417,6.751022323407245,6.906333045643434,15839947,16,0.00010101054101813953,30.21230125427246
14,AES-GCM-SIV,video_medium,15839931,2189159.666,2210700.1670000004,6.900426498332519,6.833190494958318,15839947,16,0.00010101054101813953,30.21230125427246
15,AES-GCM-SIV,video_medium,15839931,2208898.375,2231743.834,6.83876430863288,6.768758644343214,15839947,16,0.00010101054101813953,30.21230125427246
16,AES-GCM-SIV,video_medium,15839931,2184005.791,2209725.875,6.916710308460518,6.836203322435715,15839947,16,0.00010101054101813953,30.21230125427246
17,AES-GCM-SIV,video_medium,15839931,2236567.209,2191596.917,6.754161157133896,6.892752609373728,15839947,16,0.00010101054101813953,30.21230125427246
18,AES-GCM-SIV,video_medium,15839931,2231789.875,2189990.167,6.768619007354879,6.897809677858325,15839947,16,0.00010101054101813953,30.21230125427246
19,AES-GCM-SIV,video_medium,15839931,2235789.0,2187414.458,6.756512071732693,6.905931938549511,15839947,16,0.00010101054101813953,30.21230125427246
20,AES-GCM-SIV,video_medium,15839931,2236015.042,2188082.9159999997,6.755829046138934,6.903822180542617,15839947,16,0.00010101054101813953,30.21230125427246
21,AES-GCM-SIV,video_medium,15839931,2226927.209,2187678.542,6.783398804997568,6.905098294074308,15839947,16,0.00010101054101813953,30.21230125427246
22,AES-GCM-SIV,video_medium,15839931,2210183.417,2208239.3329999996,6.834788123083256,6.840805316072671,15839947,16,0.00010101054101813953,30.21230125427246
23,AES-GCM-SIV,video_medium,15839931,2188977.2079999996,2239070.333,6.901001670158627,6.74661047744192,15839947,16,0.00010101054101813953,30.21230125427246
24,AES-GCM-SIV,video_medium,15839931,2186664.833,2231452.208,6.908299406645814,6.769643245860262,15839947,16,0.00010101054101813953,30.21230125427246
25,AES-GCM-SIV,video_medium,15839931,2186061.0829999996,2214471.25,6.910207352310827,6.821554070005275,15839947,16,0.00010101054101813953,30.21230125427246
26,AES-GCM-SIV,video_medium,15839931,2206599.334,2752871.9170000004,6.845889571154547,5.48740944867838,15839947,16,0.00010101054101813953,30.21230125427246
27,AES-GCM-SIV,video_medium,15839931,2325576.25,2363489.958,6.495652580020615,6.391453163240885,15839947,16,0.00010101054101813953,30.21230125427246
28,AES-GCM-SIV,video_medium,15839931,2417458.041,2382550.958,6.2487683807320185,6.340319948928944,15839947,16,0.00010101054101813953,30.21230125427246
29,AES-GCM-SIV,video_medium,15839931,2346522.625,2189645.75,6.437668747535374,6.898894658346981,15839947,16,0.00010101054101813953,30.21230125427246
30,AES-GCM-SIV,video_medium,15839931,2190167.625,2188537.708,6.8972507838742105,6.902387522558129,15839947,16,0.00010101054101813953,30.21230125427246
1,AES-GCM,video_medium,15839931,2549490.875,2481937.458,5.925157652641988,6.086428696926161,15839947,16,0.00010101054101813953,30.21230125427246
2,AES-GCM,video_medium,15839931,2532767.083,2470164.375,5.964281307088974,6.115437304996016,15839947,16,0.00010101054101813953,30.21230125427246
3,AES-GCM,video_medium,15839931,2514785.875,2477013.958,6.006927078174069,6.09852654223403,15839947,16,0.00010101054101813953,30.21230125427246
4,AES-GCM,video_medium,15839931,2557975.75,2481861.584,5.905503743867458,6.086614767613555,15839947,16,0.00010101054101813953,30.21230125427246
5,AES-GCM,video_medium,15839931,2525330.083,2496999.958,5.981845886222379,6.0497139056608535,15839947,16,0.00010101054101813953,30.21230125427246
6,AES-GCM,video_medium,15839931,2526169.291,2484767.042,5.979858682537982,6.079497640224724,15839947,16,0.00010101054101813953,30.21230125427246
7,AES-GCM,video_medium,15839931,2526590.792,2482450.4159999997,5.978861086717349,6.085171035435162,15839947,16,0.00010101054101813953,30.21230125427246
8,AES-GCM,video_medium,15839931,2530065.125,2480973.0,5.970650802258367,6.088794746394728,15839947,16,0.00010101054101813953,30.21230125427246
9,AES-GCM,video_medium,15839931,2547167.875,2482178.75,5.930561356638957,6.0858370366546595,15839947,16,0.00010101054101813953,30.21230125427246
10,AES-GCM,video_medium,15839931,2548066.625,2483606.5,5.928469538486721,6.082338473645953,15839947,16,0.00010101054101813953,30.21230125427246
11,AES-GCM,video_medium,15839931,2505846.7909999997,2500450.625,6.028355533387903,6.041365191263142,15839947,16,0.00010101054101813953,30.21230125427246
12,AES-GCM,video_medium,15839931,2552685.583,2480371.291,5.9177422667910164,6.090271816626654,15839947,16,0.00010101054101813953,30.21230125427246
13,AES-GCM,video_medium,15839931,2527249.334,2481752.125,5.977303135515306,6.0868832210014405,15839947,16,0.00010101054101813953,30.21230125427246
14,AES-GCM,video_medium,15839931,2522408.708,2482872.7920000004,5.988773873336616,6.084135851429946,15839947,16,0.00010101054101813953,30.21230125427246
15,AES-GCM,video_medium,15839931,2522651.792,2481995.666,5.988196792063313,6.086285957417609,15839947,16,0.00010101054101813953,30.21230125427246
16,AES-GCM,video_medium,15839931,2527251.375,2482757.458,5.977298308264712,6.084418483840143,15839947,16,0.00010101054101813953,30.21230125427246
17,AES-GCM,video_medium,15839931,2522660.042,2478666.0,5.9881772085194696,6.094461846956051,15839947,16,0.00010101054101813953,30.21230125427246
18,AES-GCM,video_medium,15839931,2525826.0840000003,2482804.167,5.98067122041296,6.084304017662449,15839947,16,0.00010101054101813953,30.21230125427246
19,AES-GCM,video_medium,15839931,2527262.5,2482328.541,5.977271996220087,6.085469799360925,15839947,16,0.00010101054101813953,30.21230125427246
20,AES-GCM,video_medium,15839931,2527449.625,2501782.584,5.976829456431666,6.038148744402311,15839947,16,0.00010101054101813953,30.21230125427246
21,AES-GCM,video_medium,15839931,2525465.125,2483365.542,5.9815260241802655,6.082928635701899,15839947,16,0.00010101054101813953,30.21230125427246
22,AES-GCM,video_medium,15839931,2526795.0,2482487.375,5.978377893080827,6.085080440075619,15839947,16,0.00010101054101813953,30.21230125427246
23,AES-GCM,video_medium,15839931,2524922.4999999995,2480891.375,5.9828114995003485,6.088995076758315,15839947,16,0.00010101054101813953,30.21230125427246
24,AES-GCM,video_medium,15839931,2505975.75,2496185.75,6.028045310632861,6.05168720650984,15839947,16,0.00010101054101813953,30.21230125427246
25,AES-GCM,video_medium,15839931,2532360.1670000004,2480609.917,5.965239686360604,6.089685953773912,15839947,16,0.00010101054101813953,30.21230125427246
26,AES-GCM,video_medium,15839931,2525278.125,2481774.667,5.98196896365511,6.086827933741323,15839947,16,0.00010101054101813953,30.21230125427246
27,AES-GCM,video_medium,15839931,2529522.6670000004,2481528.5409999997,5.971931212722818,6.087431644956917,15839947,16,0.00010101054101813953,30.21230125427246
28,AES-GCM,video_medium,15839931,2529859.6670000004,2488463.9590000003,5.971135697918206,6.070465804301876,15839947,16,0.00010101054101813953,30.21230125427246
29,AES-GCM,video_medium,15839931,2533852.584,2483026.709,5.961726212382989,6.08375871012315,15839947,16,0.00010101054101813953,30.21230125427246
30,AES-GCM,video_medium,15839931,2561847.5,2542374.4579999996,5.8965786871963175,5.941742893464504,15839947,16,0.00010101054101813953,30.21230125427246
1,AES-GCM-SIV,video_large,33690617,4704017.541999999,4697093.083000001,6.830305340043263,6.840374582540455,33690633,16,0.000047490967588987754,64.2597827911377
2,AES-GCM-SIV,video_large,33690617,4701154.833000001,4700085.416,6.8344645684167755,6.836019623686725,33690633,16,0.000047490967588987754,64.2597827911377
3,AES-GCM-SIV,video_large,33690617,4697693.292,4718491.875,6.839500610117691,6.8093528584871805,33690633,16,0.000047490967588987754,64.2597827911377
4,AES-GCM-SIV,video_large,33690617,4698061.625,4698747.084,6.838964386036504,6.837966709505871,33690633,16,0.000047490967588987754,64.2597827911377
5,AES-GCM-SIV,video_large,33690617,4676333.290999999,4688920.5,6.87074127043435,6.852297055746581,33690633,16,0.000047490967588987754,64.2597827911377
6,AES-GCM-SIV,video_large,33690617,4713075.125,4698554.25,6.817178866161143,6.83824734742177,33690633,16,0.000047490967588987754,64.2597827911377
7,AES-GCM-SIV,video_large,33690617,4699846.375,4702494.041999999,6.836367313554964,6.832518202003878,33690633,16,0.000047490967588987754,64.2597827911377
8,AES-GCM-SIV,video_large,33690617,4690431.166999999,4671646.166,6.850090107458086,6.877634776927106,33690633,16,0.000047490967588987754,64.2597827911377
9,AES-GCM-SIV,video_large,33690617,4690587.708,4697581.083000001,6.8498614964561675,6.839663982183101,33690633,16,0.000047490967588987754,64.2597827911377
10,AES-GCM-SIV,video_large,33690617,4698487.416,4705829.291999999,6.838344618603483,6.827675664181273,33690633,16,0.000047490967588987754,64.2597827911377
11,AES-GCM-SIV,video_large,33690617,4696740.375,4698245.25,6.840888269618221,6.838697093724467,33690633,16,0.000047490967588987754,64.2597827911377
12,AES-GCM-SIV,video_large,33690617,4689791.958,4689200.583,6.8510237606535185,6.851887772355458,33690633,16,0.000047490967588987754,64.2597827911377
13,AES-GCM-SIV,video_large,33690617,4681149.792,4713926.208000001,6.863671867900736,6.815948048200712,33690633,16,0.000047490967588987754,64.2597827911377
14,AES-GCM-SIV,video_large,33690617,4674215.042,4716177.916999999,6.873854935658261,6.812693817373597,33690633,16,0.000047490967588987754,64.2597827911377
15,AES-GCM-SIV,video_large,33690617,4683747.958,4691965.666,6.859864455750842,6.847849797709877,33690633,16,0.000047490967588987754,64.2597827911377
16,AES-GCM-SIV,video_large,33690617,4662572.542,4676477.333000001,6.891019034525894,6.870529642056063,33690633,16,0.000047490967588987754,64.2597827911377
17,AES-GCM-SIV,video_large,33690617,4695908.292,4694285.375,6.84210042847655,6.8444658920591905,33690633,16,0.000047490967588987754,64.2597827911377
18,AES-GCM-SIV,video_large,33690617,4701346.958000001,4647813.916,6.834185271543573,6.912900713639453,33690633,16,0.000047490967588987754,64.2597827911377
19,AES-GCM-SIV,video_large,33690617,4688841.916,4695329.833,6.852411898797695,6.842943367037318,33690633,16,0.000047490967588987754,64.2597827911377
20,AES-GCM-SIV,video_large,33690617,4700222.666,4690347.333,6.835820006825988,6.85021254411646,33690633,16,0.000047490967588987754,64.2597827911377
21,AES-GCM-SIV,video_large,33690617,4672819.333,4708446.625,6.875908064725469,6.823880293382276,33690633,16,0.000047490967588987754,64.2597827911377
22,AES-GCM-SIV,video_large,33690617,4674300.792,4677136.75,6.873728834860096,6.869560984459089,33690633,16,0.000047490967588987754,64.2597827911377
23,AES-GCM-SIV,video_large,33690617,4675605.458,4717096.125,6.87181081153999,6.811367690070082,33690633,16,0.000047490967588987754,64.2597827911377
24,AES-GCM-SIV,video_large,33690617,4678184.292,4674895.083,6.868022747997331,6.872855019488741,33690633,16,0.000047490967588987754,64.2597827911377
25,AES-GCM-SIV,video_large,33690617,4664765.459,4705669.291999999,6.887779550585929,6.827907815664617,33690633,16,0.000047490967588987754,64.2597827911377
26,AES-GCM-SIV,video_large,33690617,4699289.25,4676893.458000001,6.8371778001917605,6.869918339024901,33690633,16,0.000047490967588987754,64.2597827911377
27,AES-GCM-SIV,video_large,33690617,4701872.75,4671243.875,6.83342103139218,6.878227083954118,33690633,16,0.000047490967588987754,64.2597827911377
28,AES-GCM-SIV,video_large,33690617,4725050.375,4699904.416,6.799901289259754,6.8362828885198725,33690633,16,0.000047490967588987754,64.2597827911377
29,AES-GCM-SIV,video_large,33690617,4677646.583,4711229.5,6.868812247070909,6.8198494972023305,33690633,16,0.000047490967588987754,64.2597827911377
30,AES-GCM-SIV,video_large,33690617,4673598.625,4678892.208,6.874761552032035,6.866983616729601,33690633,16,0.000047490967588987754,64.2597827911377
1,AES-GCM,video_large,33690617,5345091.208000001,5412953.125,6.0110996962392305,5.935738846210642,33690633,16,0.000047490967588987754,64.2597827911377
2,AES-GCM,video_large,33690617,5339330.458,5347978.083000001,6.017585236485804,6.007854863675174,33690633,16,0.000047490967588987754,64.2597827911377
3,AES-GCM,video_large,33690617,5324355.875,5309988.625,6.034509505204662,6.050837093230079,33690633,16,0.000047490967588987754,64.2597827911377
4,AES-GCM,video_large,33690617,5331869.125,5306737.708,6.026006149725174,6.054543846842748,33690633,16,0.000047490967588987754,64.2597827911377
5,AES-GCM,video_large,33690617,5321587.875,5323989.708,6.0376483281843365,6.0349245394859405,33690633,16,0.000047490967588987754,64.2597827911377
6,AES-GCM,video_large,33690617,5325013.583,5343418.583,6.033764165288475,6.0129813222943955,33690633,16,0.000047490967588987754,64.2597827911377
7,AES-GCM,video_large,33690617,5300505.334000001,5328460.0,6.061662824992034,6.029861561648166,33690633,16,0.000047490967588987754,64.2597827911377
8,AES-GCM,video_large,33690617,5325427.75,5325715.875,6.033294909837014,6.0329685043101895,33690633,16,0.000047490967588987754,64.2597827911377
9,AES-GCM,video_large,33690617,5316607.75,5361913.041,6.043303859830506,5.992241181663689,33690633,16,0.000047490967588987754,64.2597827911377
10,AES-GCM,video_large,33690617,5313690.959,5275566.459,6.04662114991091,6.09031776710289,33690633,16,0.000047490967588987754,64.2597827911377
11,AES-GCM,video_large,33690617,5325022.625,5300959.040999999,6.033753919830488,6.061144009654269,33690633,16,0.000047490967588987754,64.2597827911377
12,AES-GCM,video_large,33690617,5329038.041,5348172.583000001,6.029207502288832,6.007636372638684,33690633,16,0.000047490967588987754,64.2597827911377
13,AES-GCM,video_large,33690617,5305946.375,5360795.833,6.055446826256285,5.993489985012041,33690633,16,0.000047490967588987754,64.2597827911377
14,AES-GCM,video_large,33690617,5354278.291,5367432.833,6.000785613027783,5.986078845596201,33690633,16,0.000047490967588987754,64.2597827911377
15,AES-GCM,video_large,33690617,5360701.875,5344833.375,5.993595034004719,6.011389669706922,33690633,16,0.000047490967588987754,64.2597827911377
16,AES-GCM,video_large,33690617,5329258.583,5356288.833,6.028957994133006,5.99853315206383,33690633,16,0.000047490967588987754,64.2597827911377
17,AES-GCM,video_large,33690617,5326905.5,5316659.792,6.031621198607669,6.043244705092047,33690633,16,0.000047490967588987754,64.2597827911377
18,AES-GCM,video_large,33690617,5367093.625,5391422.625,5.986457174348209,5.959443058274399,33690633,16,0.000047490967588987754,64.2597827911377
19,AES-GCM,video_large,33690617,5341993.542,5344178.875,6.014585357351558,6.012125882814838,33690633,16,0.000047490967588987754,64.2597827911377
20,AES-GCM,video_large,33690617,5349390.541,5345483.083000001,6.006268544149614,6.01065902517978,33690633,16,0.000047490967588987754,64.2597827911377
21,AES-GCM,video_large,33690617,6418923.583,5421341.5,5.005492855822924,5.926554550525878,33690633,16,0.000047490967588987754,64.2597827911377
22,AES-GCM,video_large,33690617,5470470.083000001,5425279.833000001,5.873330015390523,5.922252330901985,33690633,16,0.000047490967588987754,64.2597827911377
23,AES-GCM,video_large,33690617,5390024.792,5391667.083,5.960988562514164,5.959172857331219,33690633,16,0.000047490967588987754,64.2597827911377
24,AES-GCM,video_large,33690617,5424091.25,5410025.875,5.9235500761127104,5.938950548324279,33690633,16,0.000047490967588987754,64.2597827911377
25,AES-GCM,video_large,33690617,5399153.125,5467882.666999999,5.950910335920467,5.876109290108106,33690633,16,0.000047490967588987754,64.2597827911377
26,AES-GCM,video_large,33690617,5444648.292,5407753.084000001,5.90118487249016,5.941446593011602,33690633,16,0.000047490967588987754,64.2597827911377
27,AES-GCM,video_large,33690617,5384851.208,5389042.25,5.966715679914435,5.9620753830200135,33690633,16,0.000047490967588987754,64.2597827911377
28,AES-GCM,video_large,33690617,5409426.75,5413431.208000001,5.939608321118275,5.935214636014598,33690633,16,0.000047490967588987754,64.2597827911377
29,AES-GCM,video_large,33690617,5384167.0,5451016.459,5.967473916908555,5.894290794835369,33690633,16,0.000047490967588987754,64.2597827911377
30,AES-GCM,video_large,33690617,5352732.833000001,5380701.083,6.002518178881764,5.971317796911668,33690633,16,0.000047490967588987754,64.2597827911377
